, unit--timestamp[ms],bma280_x[mg],bma280_y[mg],bma280_z[mg],bmg160_x[mDeg],bmg160_y[mDeg],bmg160_z[mDeg],bmi160_a_x[mg],bmi160_a_y[mg],bmi160_a_z[mg],bmi160_g_x[mDeg],bmi160_g_y[mDeg],bmi160_g_z[mDeg],bmm150_x[microT],bmm150_y[microT],bmm150_z[microT],bmm150_res,bme280_temp[mDeg],bme280_press[Pa],bme280_hum[rh],max44009_bright[mLux],Class
1457,291400,5,83,1039,-183,-915,-549,-39,57,1069,61,-549,-366,-74,81,7,6137,33030,100848,32,133920,1
1458,291600,-3,87,1089,-549,-671,-183,-53,68,1061,-183,-122,0,-75,77,9,6140,33020,100847,32,132480,1
1459,291800,-9,52,1101,-366,-427,-244,-69,46,1076,-61,61,0,-75,76,11,6138,33020,100847,32,132480,1
1460,292000,1,72,1050,-183,-671,-366,-51,41,1045,244,-183,-122,-74,72,12,6137,33020,100847,32,133920,1
1461,292200,-5,91,1076,122,183,122,-50,49,1053,488,610,183,-73,70,14,6139,33020,100845,32,133200,1
1462,292400,1,95,1074,-427,-305,-549,-45,53,1051,-122,-61,-366,-73,69,15,6138,33020,100845,32,133920,1
1463,292600,-5,83,1072,-244,-854,-61,-58,48,1097,61,-305,61,-71,65,17,6137,33020,100844,32,133920,1
1464,292800,-1,95,1064,-183,-549,0,-44,60,1058,122,-122,305,-70,63,18,6138,33020,100844,32,133920,1
1465,293000,-19,109,1083,-122,-1159,976,-75,61,1085,122,-244,1220,-69,60,18,6138,33020,100842,32,133920,1
1466,293200,-1,78,1068,549,-976,793,-50,43,1055,1037,-427,1098,-68,59,18,6138,33020,100843,32,133200,1
1467,293400,3,85,1031,-183,-1647,-61,-67,62,1066,183,-1098,183,-68,58,19,6139,33020,100843,32,131760,1
1468,293600,1,74,1052,122,-610,0,-59,42,1075,488,0,183,-68,57,18,6139,33020,100843,32,131040,1
1469,293800,11,83,1052,-122,-1098,-549,-40,66,1063,244,-488,-366,-68,55,19,6139,33020,100842,32,131040,1
1470,294000,-650,169,1773,1220,-4638,854,-679,105,1794,1770,-4333,1281,-69,55,17,6137,33020,100842,32,131040,1
1471,294200,-5,97,958,-1403,8972,-1098,18,134,1000,-1037,10009,-854,-69,54,18,6139,33020,100843,32,131040,1
1472,294400,41,78,1056,-671,915,915,57,78,1034,-305,2136,1037,-70,53,17,6139,33020,100842,32,128160,1
1473,294600,7,83,1058,122,549,1464,-14,64,1025,610,854,1708,-73,53,16,6138,33020,100843,32,126000,1
1474,294800,-5,83,1054,-305,976,1770,-78,62,1077,0,1403,2075,-75,52,16,6138,33020,100843,32,124560,1
1475,295000,-134,-52,1039,2624,-1708,2197,-263,-31,1064,3112,-61,2075,-77,52,16,6140,33020,100842,32,121680,1
1476,295200,-70,93,1185,1281,2441,2563,-8,37,1098,1342,2929,2563,-78,50,16,6140,33020,100843,32,115920,1
1477,295400,-13,97,1064,-732,-183,122,-68,73,1073,-366,305,488,-81,50,17,6139,33020,100843,32,113040,1
1478,295600,7,62,1042,-793,-1831,61,-39,46,1019,-366,-1281,366,-83,51,18,6139,33020,100842,32,113760,1
1479,295800,-1,93,1072,244,-1892,1159,-60,60,1059,610,-1525,1403,-87,51,18,6137,33020,100843,32,116640,1
1480,296000,-23,76,1089,-671,-1403,-244,-79,50,1087,-366,-915,-183,-89,49,20,6137,33020,100843,32,115200,1
1481,296200,7,76,1050,-488,-1159,-732,-30,35,1032,61,-610,-671,-91,49,22,6138,33020,100844,32,95040,1
1482,296400,-5,85,1076,-122,244,244,-11,52,1042,122,366,244,-94,49,26,6139,33020,100844,32,96480,1
1483,296600,-5,66,1048,-244,-671,-2441,-50,28,1046,122,-183,-2136,-96,49,30,6139,33020,100844,32,97200,1
1484,296800,5,33,1035,366,-1037,-10559,-51,15,1060,793,-549,-10070,-98,48,33,6137,33010,100845,32,100800,3
1485,297000,5,29,1052,366,-1586,-19653,-32,5,1063,793,-854,-19897,-101,45,36,6140,33010,100844,32,110880,0
1486,297200,7,39,1015,-244,-2197,-24353,-20,8,1019,427,-1403,-24047,-104,42,40,6138,33010,100845,32,71640,0
1487,297400,-7,78,1078,366,-2380,-23559,-58,25,1035,854,-1892,-23559,-107,39,42,6139,33010,100845,32,53280,0
1488,297600,-5,52,1066,671,-1770,-24047,-67,31,1053,1586,-1586,-23925,-108,35,45,6139,33010,100845,32,53280,0
1489,297800,1,66,1066,183,-1220,-23681,-61,49,1042,488,-1220,-23498,-111,32,48,6137,33010,100845,32,53640,0
1490,298000,1,97,1101,427,-671,-22460,-67,61,1072,976,-244,-22460,-112,29,48,6140,33010,100845,32,53640,0
1491,298200,3,70,1091,915,-1708,-22094,-61,39,1069,1464,-1220,-21911,-112,25,52,6139,33010,100846,32,56160,0
1492,298400,5,56,1070,183,-1647,-20996,-11,46,1059,549,-1037,-20751,-112,22,54,6139,33010,100845,32,56160,0
1493,298600,-25,109,1091,427,-1037,-18249,-70,57,1063,793,-549,-18127,-113,20,58,6138,33010,100845,32,61560,0
1494,298800,7,91,1048,305,-671,-14343,-24,65,1048,549,-122,-14343,-112,18,58,6140,33010,100846,32,68400,0
1495,299000,-3,87,1048,-183,-2014,-11352,-43,42,1033,244,-1586,-11047,-111,16,62,6140,33010,100846,32,72000,3
1496,299200,-17,111,1087,122,-549,-7873,-60,66,1079,488,0,-7629,-109,18,65,6141,33010,100846,32,70560,3
1497,299400,7,56,1048,-122,-1281,-5676,-35,52,1067,427,-671,-5310,-107,17,66,6140,33010,100846,32,71280,3
1498,299600,7,89,1035,61,-1037,-4272,-32,84,1044,61,-549,-3906,-105,20,69,6140,33010,100845,32,69480,1
1499,299800,5,74,1037,0,-1159,-3295,-38,58,1041,244,-854,-3173,-100,20,71,6138,33010,100846,32,69480,1
1500,300000,1,107,1082,488,-549,-3540,-74,47,1092,915,-244,-3417,-96,21,71,6139,33010,100846,32,70200,1
1501,300200,7,83,1050,-305,-976,-3784,-31,47,1050,61,-305,-3662,-93,22,70,6140,33010,100845,32,69840,1
1502,300400,-11,62,1041,122,-854,-2868,-43,44,1047,366,-427,-2746,-90,23,70,6139,33010,100847,32,78120,1
1503,300600,-9,85,1046,-183,-427,-3295,-70,57,1075,183,-183,-3112,-87,23,69,6139,33010,100846,32,85680,1
1504,300800,7,85,1048,488,-671,-1342,-35,52,1050,854,-183,-1098,-84,25,66,6138,33010,100846,32,90360,1
1505,301000,5,70,1054,427,-122,0,-28,50,1055,854,366,183,-79,25,64,6138,33010,100847,32,90720,1
1506,301200,1,95,1039,122,-1403,-427,-52,54,1037,427,-1037,-244,-77,27,58,6138,33010,100847,32,89280,1
1507,301400,-29,76,1068,-122,61,0,-75,57,1069,244,488,-61,-74,28,52,6140,33010,100847,32,88200,1
1508,301600,5,95,1058,-183,-854,-1342,-35,56,1047,0,-122,-1281,-74,30,48,6138,33010,100847,32,86760,1
1509,301800,-11,89,1066,61,-1098,-366,-79,65,1101,488,-793,-122,-73,32,44,6137,33010,100847,32,85320,1
1510,302000,7,62,1064,-244,-1098,-61,-32,43,1034,183,-610,61,-76,31,38,6140,33010,100846,32,83880,1
1511,302200,3,52,1046,549,-915,-2014,-53,17,1043,610,-305,-1953,-76,32,33,6139,33010,100847,32,82800,1
1512,302400,5,58,1054,183,-1220,-8605,-43,31,1054,732,-854,-8544,-79,33,29,6139,33010,100847,32,81720,3
1513,302600,-1,66,1085,732,-1831,-12817,-62,39,1075,1037,-1220,-12939,-83,33,24,6140,33010,100846,32,81360,0
1514,302800,7,52,1037,305,-1770,-16235,-20,13,1028,976,-793,-16235,-88,33,21,6141,33010,100846,32,83520,0
1515,303000,15,82,1029,671,-1708,-16418,-15,59,1037,1159,-1098,-16235,-93,33,16,6138,33010,100846,32,84960,0
1516,303200,5,97,1083,1098,-1525,-15502,-56,37,1062,1403,-1159,-15380,-98,30,15,6140,33010,100847,32,86760,0
1517,303400,5,42,1029,122,-1708,-15869,-31,57,1055,488,-915,-15563,-103,30,11,6139,33010,100847,32,89280,0
1518,303600,1,93,1039,488,-976,-16235,-53,49,1048,915,-427,-16113,-109,26,10,6138,33010,100847,32,91080,0
1519,303800,7,62,1035,-305,-854,-15991,-35,55,1075,183,-366,-15869,-114,25,8,6138,33010,100847,32,94320,0
1520,304000,7,115,1080,-183,-671,-15014,-19,44,1046,305,-244,-14892,-120,22,8,6139,33010,100847,32,97920,0
1521,304200,5,103,1060,122,-122,-10437,-27,71,1038,549,122,-10253,-126,19,9,6140,33010,100847,32,99360,3
1522,304400,3,105,1076,549,-854,-6347,-41,62,1057,854,-244,-6042,-131,17,10,6141,33010,100847,32,99360,3
1523,304600,-3,109,1035,61,-366,-4333,-57,66,1052,305,-244,-4333,-137,17,12,6139,33010,100847,32,100080,1
1524,304800,-15,82,1035,-183,0,-3356,-62,69,1055,61,183,-3234,-142,16,15,6140,33010,100847,32,100080,1
1525,305000,0,48,1058,183,-854,-6347,-57,34,1054,610,-244,-6164,-146,15,20,6139,33010,100847,32,100080,3
1526,305200,-3,52,1087,-183,-793,-12939,-77,44,1078,61,-427,-12817,-150,10,22,6139,33000,100844,32,105840,0
1527,305400,-11,48,1062,0,-1647,-16784,-74,47,1039,366,-1342,-16540,-153,5,28,6140,33000,100844,32,113040,0
1528,305600,-5,83,1060,244,-1159,-16967,-75,61,1069,671,-793,-16845,-155,0,33,6139,33000,100844,32,120960,0
1529,305800,5,107,1066,61,-1708,-17639,-31,48,1044,732,-1281,-17578,-156,-5,38,6140,33000,100843,32,123840,0
1530,306000,-21,80,1042,183,-2014,-17761,-68,51,1068,366,-1464,-17700,-156,-10,47,6138,33000,100844,32,125280,0
1531,306200,-19,78,1078,488,-2136,-17517,-59,45,1058,976,-1464,-17395,-154,-16,53,6138,33000,100844,32,126720,0
1532,306400,3,91,1068,183,-2136,-18188,-58,47,1040,610,-1525,-18310,-151,-21,60,6140,33000,100845,32,126720,0
1533,306600,11,78,1033,488,-1770,-17089,-16,50,1051,915,-732,-17211,-149,-25,64,6140,33000,100845,32,124560,0
1534,306800,5,72,1041,122,-2319,-16418,-41,42,1046,549,-1831,-16357,-143,-29,72,6143,33000,100844,32,119520,0
1535,307000,3,87,1060,0,-1708,-14221,-47,49,1053,427,-1098,-14099,-137,-35,78,6140,33000,100844,32,114480,0
1536,307200,1,74,1041,0,-1159,-12145,-49,70,1053,366,-549,-11962,-130,-39,85,6140,33000,100845,32,112320,3
1537,307400,-1,87,1070,-549,-915,-9155,-55,84,1065,-61,-671,-8972,-121,-41,90,6139,33000,100845,32,105840,3
1538,307600,5,85,1062,-244,-793,-5981,-29,47,1039,244,-305,-5615,-113,-42,94,6139,33000,100845,32,95760,3
1539,307800,-5,70,1048,122,-183,-4516,-51,54,1036,549,549,-4150,-105,-43,98,6140,33000,100845,32,91440,1
1540,308000,-11,95,1072,61,-427,-3234,-56,58,1046,488,61,-3051,-97,-43,101,6138,33000,100844,32,81360,1
1541,308200,5,72,1054,-244,-976,-2929,-22,56,1060,122,-366,-2807,-88,-43,102,6139,33000,100843,32,79200,1
1542,308400,5,83,1027,0,-915,-1525,-34,64,1043,427,-366,-1342,-80,-40,103,6139,33000,100843,32,79200,1
1543,308600,3,99,1070,-183,-427,-1525,-51,64,1068,122,61,-1403,-72,-40,103,6138,33000,100843,32,80280,1
1544,308800,-3,83,1070,-122,-488,-1098,-62,73,1074,122,-183,-915,-64,-39,101,6140,33000,100842,32,83520,1
1545,309000,-5,76,1072,-427,-183,-1403,-48,61,1064,-122,305,-1098,-58,-37,100,6139,33000,100843,32,89640,1
1546,309200,3,80,1066,0,-549,-854,-42,52,1056,244,0,-610,-54,-35,97,6139,33000,100843,32,92160,1
1547,309400,5,74,1062,-610,-549,-854,-37,52,1050,-305,-61,-671,-48,-31,93,6139,33000,100844,32,91800,1
1548,309600,3,91,1066,-366,-976,0,-49,52,1047,0,-427,122,-44,-31,88,6140,33000,100843,32,90720,1
1549,309800,5,91,1074,61,549,305,-44,47,1065,305,976,366,-43,-29,85,6138,33000,100843,32,89640,1
1550,310000,3,76,1066,610,-671,1281,-36,59,1053,854,61,1403,-41,-27,81,6139,33000,100842,32,90720,1
1551,310200,7,66,1035,-61,-732,-793,-34,45,1053,427,-122,-549,-39,-24,77,6138,33000,100842,32,93600,1
1552,310400,-15,83,1083,244,-549,-3295,-69,30,1065,671,0,-3112,-39,-23,73,6139,33000,100843,32,86760,1
1553,310600,0,60,1064,793,-1403,-10314,-53,42,1030,1159,-732,-10192,-36,-21,71,6138,33000,100843,32,83520,3
1554,310800,-3,66,1091,183,-1159,-16723,-75,39,1087,610,-732,-16662,-36,-19,69,6138,33000,100844,32,104400,0
1555,311000,7,50,1037,0,-1525,-20324,-41,30,1031,427,-1098,-20324,-35,-16,68,6141,33000,100843,32,113040,0
1556,311200,-13,113,1107,976,-1037,-19348,-61,57,1072,1403,-732,-19348,-32,-12,64,6140,33000,100843,32,112320,0
1557,311400,7,107,1052,305,-1586,-20446,-28,75,1066,732,-915,-20385,-32,-10,62,6140,33000,100843,32,110880,0
1558,311600,5,64,1074,61,-1586,-20080,-44,34,1073,549,-1037,-19958,-30,-6,61,6139,33000,100844,32,108720,0
1559,311800,-35,91,1060,549,-1647,-19042,-69,49,1065,915,-1342,-19104,-29,-2,60,6139,33000,100844,32,108720,0
1560,312000,-21,91,1060,366,-2136,-19470,-60,46,1066,610,-1586,-19409,-28,2,60,6137,33000,100843,32,110160,0
1561,312200,3,70,1035,427,-2014,-18432,-36,66,1048,1037,-1708,-18310,-28,4,60,6138,33000,100845,32,109440,0
1562,312400,3,85,1042,0,-2380,-16113,-44,61,1071,366,-1892,-16052,-29,9,60,6140,33000,100844,32,109440,0
1563,312600,7,91,1058,183,-2014,-13427,-36,56,1046,488,-1403,-13305,-29,13,58,6139,33000,100844,32,110160,0
1564,312800,7,97,1048,-244,-1464,-9826,-28,73,1055,122,-915,-9704,-29,16,61,6138,33000,100844,32,112320,3
1565,313000,-3,99,1050,366,-1159,-6591,-54,94,1079,793,-732,-6408,-29,21,61,6138,33000,100845,32,124560,3
1566,313200,3,91,1060,122,-366,-8544,-44,48,1064,549,305,-8422,-29,22,60,6137,33000,100844,32,128880,3
1567,313400,5,60,1048,61,-61,-9033,-38,43,1046,488,244,-8789,-29,25,61,6138,33000,100845,32,130320,3
1568,313600,-5,93,1048,854,-122,-7080,-59,76,1058,1037,305,-7080,-28,30,61,6141,33000,100845,32,136800,3
1569,313800,83,48,876,793,-3723,-5920,-61,7,1012,793,-3112,-5981,-28,34,62,6141,33000,100844,32,144720,3
1570,314000,-341,107,910,-1342,5310,2136,-302,-41,997,-793,6164,1220,-28,40,64,6139,33000,100844,32,154800,1
1571,314200,-60,152,1181,-244,2868,-3540,-30,121,1192,-122,3540,-3356,-25,44,64,6140,33000,100844,32,159120,1
1572,314400,19,3,1000,-549,-976,-976,-8,43,1004,-183,-305,-671,-22,48,63,6140,33000,100843,32,163440,1
1573,314600,-25,119,1072,610,-2136,-427,-107,62,1019,1098,-1892,-305,-19,51,62,6139,33000,100843,32,164160,1
1574,314800,-179,107,1054,-4577,-7019,-4333,-212,101,1045,-4333,-7080,-4272,-15,56,59,6138,33000,100844,32,159840,1
1575,315000,68,-111,980,-3662,244,-4638,124,-70,895,-2746,1403,-4638,-11,60,56,6140,33000,100844,32,157680,1
1576,315200,76,111,994,732,-2746,1525,45,62,998,1098,-1953,1770,-9,62,52,6137,33000,100844,32,150480,1
1577,315400,-1,166,1144,427,366,1892,-28,111,1095,854,1159,2136,-5,65,48,6140,33000,100845,32,146160,1
1578,315600,-35,123,1089,-305,976,2136,-112,92,1126,122,1892,2380,-3,68,42,6139,33000,100845,32,140400,1
1579,315800,5,64,1039,-671,1403,1647,8,41,1022,-488,1892,1708,-2,70,37,6139,33000,100845,32,139680,1
1580,316000,19,134,998,-183,244,1220,-10,54,1013,61,549,1220,0,73,31,6139,32990,100845,32,141120,1
1581,316200,-33,76,1091,-366,305,1342,-80,62,1110,-122,793,1586,-1,75,22,6141,33000,100845,32,149040,1
1582,316400,-13,62,1083,-915,915,305,-58,26,1078,-732,1403,366,-2,79,14,6141,33000,100846,32,152640,1
1583,316600,3,85,1029,0,1281,1220,-43,60,1021,549,1892,1403,-6,81,6,6139,33000,100846,32,154800,1
1584,316800,-48,109,1076,-122,488,1037,-81,69,1070,305,671,1098,-10,83,0,6139,32990,100846,32,156240,1
1585,317000,3,89,1031,-1281,1281,-122,-33,79,1041,-1220,2014,-61,-14,84,-6,6142,33000,100845,32,157680,1
1586,317200,0,91,1037,-610,-61,-122,-41,68,1060,-61,366,244,-20,87,-14,6140,33000,100845,32,159120,1
1587,317400,-19,72,1076,-427,-732,0,-70,72,1072,0,-122,183,-26,87,-20,6142,33000,100844,32,159840,1
1588,317600,7,76,1078,-793,-610,-549,-43,53,1057,-183,-427,-366,-35,88,-24,6139,33000,100844,32,160560,1
1589,317800,1,68,1035,-366,-793,305,-32,72,1039,122,-549,610,-43,89,-28,6141,33000,100845,32,162000,1
1590,318000,9,60,1050,-305,-1037,-3112,-13,48,1043,183,-732,-3051,-50,88,-31,6140,33000,100844,32,163440,1
1591,318200,-1,37,1068,61,-1892,-11352,-61,15,1040,366,-1464,-11352,-59,87,-30,6140,32990,100845,32,164880,3
1592,318400,0,66,1048,488,-1098,-17089,-36,20,1050,976,-427,-16967,-69,86,-28,6141,32990,100845,32,168480,0
1593,318600,5,25,1035,244,-1464,-20690,-28,-12,1041,732,-1037,-20629,-78,83,-24,6140,32990,100846,32,174960,0
1594,318800,0,89,1070,1342,-1220,-21301,-58,47,1061,1770,-854,-21179,-86,76,-18,6140,32990,100845,32,182160,0
1595,319000,-13,95,1093,1159,-915,-19958,-58,41,1085,1586,-488,-19775,-94,73,-12,6142,32990,100844,32,192960,0
1596,319200,0,72,1076,915,-366,-19470,-45,35,1051,1220,0,-19226,-99,68,-5,6141,32990,100844,32,201600,0
1597,319400,3,72,1009,122,-915,-20629,-41,22,1020,610,-610,-20446,-101,65,-2,6140,32990,100844,32,211680,0
1598,319600,5,39,1031,305,-2563,-18493,-72,25,1009,671,-2014,-18432,-104,57,5,6140,32990,100844,32,220320,0
1599,319800,5,48,1072,976,-1403,-17883,-38,54,1068,1403,-915,-17761,-105,51,13,6141,32990,100844,32,231840,0
1600,320000,-7,82,1062,1098,-915,-14526,-63,49,1052,1647,-366,-14465,-104,45,20,6139,32990,100844,32,239040,0
1601,320200,-21,130,1085,366,-1953,-12939,-75,72,1075,915,-1281,-12695,-101,39,27,6139,32990,100844,32,246240,0
1602,320400,-19,83,1072,0,-61,-10803,-64,62,1064,244,366,-10559,-100,33,33,6140,32990,100845,32,249120,3
1603,320600,5,121,1029,244,-1281,-7629,-58,68,1023,671,-1220,-7629,-95,28,39,6140,32990,100845,32,256320,3
1604,320800,-17,93,1035,-122,-1342,-4272,-82,65,1051,366,-854,-4028,-90,24,44,6140,32990,100846,32,260640,1
1605,321000,-25,83,1066,183,-793,-2929,-80,56,1056,427,-488,-2685,-87,22,46,6138,32990,100846,32,264960,1
1606,321200,-35,95,1058,-305,-549,-2380,-97,50,1054,61,122,-2197,-85,19,49,6141,32990,100846,32,267840,1
1607,321400,-3,103,1060,-183,-915,-1464,-49,71,1056,305,-366,-1403,-83,17,50,6140,32990,100846,32,270720,1
1608,321600,5,87,1058,-183,-488,-1586,-50,58,1062,122,183,-1342,-80,16,52,6141,32980,100844,32,272160,1
1609,321800,0,95,1058,61,-671,-1586,-54,59,1052,305,-122,-1281,-78,15,54,6141,32980,100844,32,275040,1
1610,322000,-21,93,1066,-183,-244,-1708,-60,65,1049,183,366,-1525,-77,13,55,6140,32980,100844,32,277920,1
1611,322200,-41,85,1052,122,-549,-488,-84,59,1047,610,-122,-366,-74,13,56,6140,32980,100845,32,279360,1
1612,322400,-23,123,1041,61,-427,122,-73,113,1073,305,-61,-122,-74,12,55,6138,32980,100844,32,282240,1
1613,322600,5,89,1056,-122,-610,-61,-42,63,1066,244,-122,122,-74,12,56,6139,32980,100845,32,282240,1
1614,322800,0,95,1060,-122,-305,244,-46,63,1054,305,305,366,-74,11,56,6140,32980,100845,32,282240,1
1615,323000,0,91,1062,61,-305,-244,-54,61,1060,366,122,122,-74,13,55,6141,32980,100845,32,283680,1
1616,323200,-3,91,1062,-122,-427,0,-54,63,1057,305,122,183,-74,12,55,6138,32980,100844,32,282240,1
1617,323400,5,99,1052,61,-549,183,-37,63,1050,427,61,366,-74,11,55,6141,32980,100844,32,282240,1
1618,323600,5,99,1056,-244,-61,0,-44,60,1063,244,244,61,-74,11,56,6140,32980,100845,32,282240,1
1619,323800,5,99,1056,-122,-549,-610,-20,70,1044,305,-183,-366,-72,12,56,6141,32980,100845,32,276480,1
1620,324000,9,93,1062,-61,-488,-793,-25,49,1043,122,183,-793,-72,10,55,6140,32980,100845,32,253440,1
1621,324200,9,101,1056,-122,-427,-549,-14,69,1054,61,305,-366,-70,9,57,6141,32970,100845,32,233280,1
1622,324400,17,97,1062,61,-305,-244,-15,62,1057,366,244,61,-68,9,57,6140,32970,100845,32,224640,1
1623,324600,23,83,1044,-183,-1037,-1098,-12,46,1055,305,-549,-976,-66,8,58,6139,32970,100846,32,213120,1
1624,324800,5,117,1064,305,61,488,-29,98,1055,244,732,854,-63,3,58,6141,32970,100845,32,211680,1
1625,325000,7,130,1093,-305,0,5859,-27,92,1091,-122,549,6164,-58,2,58,6138,32970,100845,32,220320,1
1626,325200,37,126,1078,-183,366,11535,1,100,1046,0,1220,11901,-53,1,59,6140,32970,100846,32,234720,2
1627,325400,-5,109,1078,-488,732,17150,-44,79,1061,-61,1586,17578,-51,-1,58,6141,32970,100846,32,295200,2
1628,325600,-11,99,1037,-1281,1220,19226,-55,88,1028,-976,1831,19531,-48,-2,57,6141,32970,100846,32,305280,2
1629,325800,7,91,1039,0,183,20996,-72,116,1117,183,793,21240,-47,-2,56,6141,32970,100845,32,298080,2
1630,326000,-76,58,1093,-732,2807,20385,-92,40,1013,-366,3234,20751,-46,-5,55,6141,32960,100842,32,290880,2
1631,326200,-11,85,1062,-1525,1403,19775,-50,71,1087,-1464,1831,20141,-44,-5,52,6141,32960,100842,32,275040,2
1632,326400,5,128,1078,-122,1892,19042,-1,68,1011,366,2136,19409,-42,-7,50,6139,32960,100844,32,276480,2
1633,326600,-15,99,1031,-488,1770,18859,-71,67,1042,-183,2014,18981,-42,-12,48,6141,32960,100844,32,273600,2
1634,326800,-21,78,1072,-1037,732,16357,-78,58,1068,-549,1220,16662,-43,-13,46,6140,32960,100843,32,270720,2
1635,327000,-11,89,1048,-427,1403,14282,-69,59,1043,61,1770,14465,-43,-17,44,6140,32960,100844,32,263520,2
1636,327200,5,66,1025,-854,-488,11108,-33,19,1021,-183,366,11413,-44,-18,41,6142,32960,100845,32,259200,2
1637,327400,-15,72,1085,-610,-305,8178,-68,41,1080,-183,305,8300,-45,-21,38,6141,32960,100844,32,254880,2
1638,327600,0,62,1041,-366,-183,4638,-53,50,1042,183,366,4882,-45,-24,36,6141,32960,100845,32,252000,1
1639,327800,7,93,1058,-366,-305,2685,-14,54,1058,61,366,2990,-47,-25,34,6141,32960,100845,32,249120,1
1640,328000,5,109,1060,-122,-488,2807,-30,63,1071,305,-244,3051,-48,-31,33,6141,32950,100845,32,244800,1
1641,328200,5,85,1062,-793,-915,2319,-33,51,1041,-427,-366,2502,-49,-32,29,6141,32950,100845,32,237600,1
1642,328400,5,93,1101,61,-610,3356,-64,51,1071,244,-61,3356,-49,-36,28,6141,32950,100845,32,233280,1
1643,328600,5,80,1091,-427,-488,2502,-63,48,1090,-122,122,2441,-50,-40,25,6141,32950,100846,32,226080,1
1644,328800,5,78,1060,-183,-244,1464,-27,35,1045,366,427,1647,-51,-45,24,6143,32950,100846,32,221760,1
1645,329000,-7,60,1056,-305,122,793,-51,40,1058,183,366,1098,-51,-47,23,6141,32950,100846,32,216000,1
1646,329200,1,80,1031,-427,671,793,-64,62,1081,-366,732,671,-53,-52,22,6140,32950,100845,32,211680,1
1647,329400,3,87,1080,-427,671,1098,-38,54,1052,61,1037,1220,-53,-56,20,6142,32950,100845,32,207360,1
1648,329600,-1,113,1076,549,-305,1892,-50,66,1049,915,244,2136,-54,-60,19,6142,32950,100845,32,201600,1
1649,329800,5,87,1056,-366,-915,2075,-63,58,1040,122,-427,2197,-55,-63,16,6140,32940,100843,32,195840,1
1650,330000,5,82,1046,-61,122,1403,-28,44,1049,427,671,1708,-57,-68,14,6143,32940,100843,32,188640,1
1651,330200,-17,101,1093,488,-488,915,-53,67,1065,793,-61,976,-60,-71,12,6141,32940,100844,32,182160,1
1652,330400,-5,78,1085,305,183,-793,-64,55,1072,610,427,-610,-60,-75,13,6141,32940,100844,32,176400,1
1653,330600,5,91,1083,0,-732,-1342,-38,51,1056,305,-244,-1281,-63,-79,11,6142,32940,100844,32,172800,1
1654,330800,5,80,1066,366,-244,-1708,-45,46,1065,732,122,-1708,-64,-81,10,6141,32940,100844,32,169200,1
1655,331000,5,60,1033,-427,-976,-2075,-29,43,1030,122,-488,-1647,-66,-83,10,6140,32940,100845,32,164880,1
1656,331200,-15,93,1082,366,-244,-122,-54,68,1046,793,244,61,-67,-85,8,6142,32940,100845,32,159120,1
1657,331400,7,85,1037,427,-244,793,-24,53,1040,915,244,1098,-69,-89,9,6143,32940,100845,32,155520,1
1658,331600,5,95,1064,61,0,1525,-45,56,1072,366,305,1708,-73,-89,8,6142,32940,100845,32,151920,1
1659,331800,7,76,1064,-549,793,-61,-12,56,1064,-122,1464,183,-74,-90,8,6141,32940,100845,32,147600,1
1660,332000,-9,97,1078,-244,610,122,-70,71,1081,61,793,488,-77,-92,8,6141,32940,100845,32,141120,1
1661,332200,-46,97,1095,366,-244,793,-91,61,1067,793,183,915,-79,-93,9,6142,32940,100846,32,133920,1
1662,332400,3,66,1048,-244,488,0,-43,60,1074,183,915,183,-83,-93,11,6142,32940,100847,32,128880,1
1663,332600,5,109,1044,183,-610,183,-23,55,1029,610,183,244,-86,-95,9,6142,32940,100846,32,125280,1
1664,332800,15,74,1009,-488,-732,-915,-2,48,1017,122,427,-793,-88,-94,13,6143,32940,100846,32,120960,1
1665,333000,3,80,1037,427,61,-244,-36,49,1042,915,366,-61,-92,-95,13,6143,32930,100846,32,117360,1
1666,333200,0,97,1052,732,-183,-305,-57,54,1038,1220,366,61,-94,-94,16,6142,32930,100846,32,114480,1
1667,333400,-11,85,1064,0,-183,-2746,-55,70,1056,366,366,-2502,-96,-92,16,6142,32930,100846,32,110880,1
1668,333600,7,72,1041,-488,-1098,-2685,-45,65,1050,-61,-610,-2563,-98,-92,17,6143,32930,100847,32,106560,1
